Date,Type,Description,Amount,RunningTotal
3028-09-12,Repairs,Repair of Motive System,CSB 0,"219,609,208 ComStar bill"
3028-09-12,Repairs,Repair of Medium Laser,CSB -4000,"219,605,208 ComStar bill"
3028-09-12,Repairs,Repair of Medium Laser,CSB -4000,"219,601,208 ComStar bill"
3028-09-12,Repairs,Repair of Medium Laser,CSB -4000,"219,597,208 ComStar bill"
3028-09-12,Repairs,Repair of Vehicle Stabiliser,CSB 0,"219,597,208 ComStar bill"
3028-09-12,Recruitment,Recruitment of Jorge Ragget,CSB -1800,"219,595,408 ComStar bill"
3028-09-12,Recruitment,Recruitment of Jamia Kümlin,CSB -1800,"219,593,608 ComStar bill"
3028-09-12,Recruitment,Recruitment of Kristina Do,CSB -1800,"219,591,808 ComStar bill"
3028-09-13,Repairs,Repair of PPC,CSB -20000,"219,571,808 ComStar bill"
3028-09-13,Repairs,Repair of LRM 10,CSB -10000,"219,561,808 ComStar bill"
3028-09-13,Repairs,Repair of Vehicle Stabiliser,CSB 0,"219,561,808 ComStar bill"
3028-09-13,Equipment Purchase(s),Purchase of Mech Head,CSB -218000,"219,343,808 ComStar bill"
3028-09-13,Equipment Purchase(s),Purchase of Armor (Standard Aerospace),CSB -50000,"219,293,808 ComStar bill"
3028-09-13,Equipment Purchase(s),Purchase of Armor (Standard Aerospace),CSB -50000,"219,243,808 ComStar bill"
3028-09-13,Equipment Purchase(s),Purchase of Armor (Standard Aerospace),CSB -50000,"219,193,808 ComStar bill"
3028-09-13,Equipment Purchase(s),Purchase of Armor (Standard Aerospace),CSB -50000,"219,143,808 ComStar bill"
3028-09-13,Equipment Purchase(s),Purchase of Armor (Standard Aerospace),CSB -50000,"219,093,808 ComStar bill"
3028-09-13,Equipment Purchase(s),Purchase of Armor (Standard Aerospace),CSB -50000,"219,043,808 ComStar bill"
3028-09-13,Recruitment,Recruitment of Karon Motsuzuki,CSB -2560,"219,041,248 ComStar bill"
3028-09-13,Repairs,Repair of Heat Sink,CSB -280,"219,040,968 ComStar bill"
3028-09-13,Unit Purchase(s),Purchased Trebuchet TBT-5S,CSB -3017625,"216,023,343 ComStar bill"
3028-09-13,Unit Purchase(s),Purchased Mechbuster,CSB -614234,"215,409,109 ComStar bill"
3028-09-13,Unit Purchase(s),Purchased Mechbuster,CSB -575844,"214,833,265 ComStar bill"
3028-09-13,Unit Purchase(s),Purchased Maxim Heavy Hover Transport,CSB -1254000,"213,579,265 ComStar bill"
3028-09-14,Repairs,Repair of Mech Center Torso,CSB -1680,"213,577,585 ComStar bill"
3028-09-14,Repairs,Repair of Mech Right Torso,CSB -1200,"213,576,385 ComStar bill"
3028-09-14,Equipment Purchase(s),Purchase of Mech Left Torso,CSB -12000,"213,564,385 ComStar bill"
3028-09-14,Equipment Purchase(s),Purchase of Mech Right Torso,CSB -12000,"213,552,385 ComStar bill"
3028-09-14,Equipment Purchase(s),Purchase of Mech Right Arm,CSB -12000,"213,540,385 ComStar bill"
3028-09-16,Repairs,Repair of Standard Gyro,CSB -108000,"213,432,385 ComStar bill"
3028-09-16,Repairs,Repair of Mech Right Arm,CSB -2376,"213,430,009 ComStar bill"
3028-09-16,Repairs,Repair of Mech Right Torso,CSB -1560,"213,428,449 ComStar bill"
3028-09-16,Repairs,Repair of Avionics,CSB 0,"213,428,449 ComStar bill"
3028-09-16,Repairs,Repair of Medium Laser,CSB -4000,"213,424,449 ComStar bill"
3028-09-16,Repairs,Repair of Mech Right Torso,CSB -960,"213,423,489 ComStar bill"
3028-09-16,Equipment Purchase(s),Purchase of Mech Right Arm,CSB -20400,"213,403,089 ComStar bill"
3028-09-16,Repairs,Repair of Medium Laser,CSB -4000,"213,399,089 ComStar bill"
3028-09-16,Repairs,Repair of Medium Laser,CSB -7200,"213,391,889 ComStar bill"
3028-09-17,Repairs,Repair of Mech Left Torso,CSB -2160,"213,389,729 ComStar bill"
3028-09-17,Repairs,Repair of Mech Right Arm,CSB -1560,"213,388,169 ComStar bill"
3028-09-17,Repairs,Repair of Machine Gun,CSB -500,"213,387,669 ComStar bill"
3028-09-17,Repairs,Repair of Heat Sink,CSB -360,"213,387,309 ComStar bill"
3028-09-17,Repairs,Repair of Medium Laser,CSB -7200,"213,380,109 ComStar bill"
3028-09-17,Repairs,Repair of Heat Sink,CSB -280,"213,379,829 ComStar bill"
3028-09-17,Repairs,Repair of Heat Sink,CSB -200,"213,379,629 ComStar bill"
3028-09-17,Repairs,Repair of Heat Sink,CSB -360,"213,379,269 ComStar bill"
3028-09-17,Repairs,Repair of Heat Sink,CSB -360,"213,378,909 ComStar bill"
3028-09-17,Repairs,Repair of Heat Sink,CSB -280,"213,378,629 ComStar bill"
3028-09-17,Repairs,Repair of Heat Sink,CSB -280,"213,378,349 ComStar bill"
3028-09-18,Repairs,Repair of Heat Sink,CSB -280,"213,378,069 ComStar bill"
3028-09-18,Repairs,Repair of Heat Sink,CSB -200,"213,377,869 ComStar bill"
3028-09-18,Repairs,Repair of Mech Right Torso,CSB -576,"213,377,293 ComStar bill"
3028-09-18,Repairs,Repair of Vehicle Stabiliser,CSB 0,"213,377,293 ComStar bill"
3028-09-18,Repairs,Repair of Vehicle Stabiliser,CSB 0,"213,377,293 ComStar bill"
3028-09-18,Repairs,Repair of Vehicle Sensors,CSB 0,"213,377,293 ComStar bill"
3028-09-18,Repairs,Repair of Vehicle Stabiliser,CSB 0,"213,377,293 ComStar bill"
3028-09-18,Repairs,Repair of Vehicle Front,CSB 0,"213,377,293 ComStar bill"
3028-09-18,Repairs,Repair of Vehicle Right Side,CSB 0,"213,377,293 ComStar bill"
3028-09-18,Repairs,Repair of Fire Control System,CSB -8400,"213,368,893 ComStar bill"
3028-09-19,Repairs,Repair of Mech Left Arm,CSB -2184,"213,366,709 ComStar bill"
3028-09-19,Repairs,Repair of Vehicle Stabiliser,CSB 0,"213,366,709 ComStar bill"
3028-09-19,Repairs,Repair of LRM 20,CSB -10000,"213,356,709 ComStar bill"
3028-09-19,Repairs,Repair of Mech Left Arm,CSB -576,"213,356,133 ComStar bill"
3028-09-19,Repairs,Repair of Mech Right Leg,CSB -576,"213,355,557 ComStar bill"
3028-09-19,Repairs,Repair of PPC,CSB -12000,"213,343,557 ComStar bill"
3028-09-19,Repairs,Repair of Mech Life Support System,CSB -3000,"213,340,557 ComStar bill"
3028-09-19,Repairs,Repair of Vehicle Left Side,CSB 0,"213,340,557 ComStar bill"
3028-09-19,Repairs,Repair of Vehicle Right Side,CSB 0,"213,340,557 ComStar bill"
3028-09-20,Repairs,Repair of Vehicle Rear,CSB 0,"213,340,557 ComStar bill"
3028-09-20,Repairs,Repair of 240 ICE [Vehicle] Engine,CSB -12800,"213,327,757 ComStar bill"
3028-09-20,Repairs,Repair of Vehicle Front,CSB 0,"213,327,757 ComStar bill"
3028-09-20,Repairs,Repair of Vehicle Front,CSB 0,"213,327,757 ComStar bill"
3028-09-20,Repairs,Repair of Vehicle Stabiliser,CSB 0,"213,327,757 ComStar bill"
3028-09-20,Repairs,Repair of Vehicle Sensors,CSB 0,"213,327,757 ComStar bill"
3028-09-21,Repairs,Repair of Mech Center Torso,CSB -576,"213,327,181 ComStar bill"
3028-09-21,Repairs,Repair of Vehicle Left Side,CSB 0,"213,327,181 ComStar bill"
3028-09-22,Repairs,Repair of Vehicle Sensors,CSB 0,"213,327,181 ComStar bill"
3028-09-22,Repairs,Repair of Vehicle Rear,CSB 0,"213,327,181 ComStar bill"
3028-09-22,Battle Loss Compensation,Battle loss compensation (parts) for Strike Falcon Attack VTOL #3,CSB 116,"213,327,297 ComStar bill"
3028-09-22,Battle Loss Compensation,Battle loss compensation (parts) for Griffin GRF-1S,CSB 392,"213,327,689 ComStar bill"
3028-09-22,Repairs,Repair of Vehicle Left Side,CSB 0,"213,327,689 ComStar bill"
3028-09-23,Repairs,Repair of Mech Left Arm,CSB -2376,"213,325,313 ComStar bill"
3028-09-23,Repairs,Repair of Machine Gun,CSB -700,"213,324,613 ComStar bill"
3028-09-23,Repairs,Repair of Vehicle Stabiliser,CSB 0,"213,324,613 ComStar bill"
3028-09-23,Repairs,Repair of 155 ICE [Vehicle] Engine,CSB -5425,"213,319,188 ComStar bill"
3028-09-24,Recruitment,Recruitment of Erein Pilbeam,CSB -1600,"213,317,588 ComStar bill"
3028-09-25,Repairs,Repair of Standard Gyro,CSB -90000,"213,227,588 ComStar bill"
3028-09-25,Repairs,Repair of Vehicle Stabiliser,CSB 0,"213,227,588 ComStar bill"
3028-09-25,Repairs,Repair of Vehicle Sensors,CSB 0,"213,227,588 ComStar bill"
3028-09-25,Repairs,Repair of Vehicle Sensors,CSB 0,"213,227,588 ComStar bill"
3028-09-25,Recruitment,Recruitment of Shannon Fazliu,CSB -4800,"213,222,788 ComStar bill"
3028-09-26,Recruitment,Recruitment of Suzuki Uchida,CSB -1600,"213,221,188 ComStar bill"
3028-09-26,Recruitment,Recruitment of Jim Collins,CSB -2560,"213,218,628 ComStar bill"
3028-09-27,Unit Sale(s),Sale of Striker Light Tank,CSB 32516,"213,251,144 ComStar bill"
3028-09-29,Recruitment,Recruitment of Stanford Che,CSB -1600,"213,249,544 ComStar bill"
3028-09-30,Recruitment,Recruitment of Teodory Tancsics,CSB -1800,"213,247,744 ComStar bill"
3028-10-01,Contract Payments,Monthly payment for Invasion New Caledonia,CSB 8178490,"221,426,234 ComStar bill"
3028-10-01,Maintenance,Monthly Spare Parts,CSB -160560,"221,265,674 ComStar bill"
3028-10-01,Maintenance,Monthly Ammunition,CSB -321626,"220,944,048 ComStar bill"
3028-10-01,Maintenance,Monthly Fuel bill,CSB -1339184,"219,604,864 ComStar bill"
3028-10-01,Salaries,Monthly salaries,CSB -368431,"219,236,433 ComStar bill"
3028-10-03,Recruitment,Recruitment of Swapna Abidugun,CSB -1600,"219,234,833 ComStar bill"
3028-10-10,Repairs,Repair of PPC,CSB -8000,"219,226,833 ComStar bill"
3028-10-10,Repairs,Repair of Vehicle Front,CSB 0,"219,226,833 ComStar bill"
3028-10-10,Repairs,Repair of Vehicle Sensors,CSB 0,"219,226,833 ComStar bill"
3028-10-10,Repairs,Repair of LRM 20,CSB -15000,"219,211,833 ComStar bill"
3028-10-10,Repairs,Repair of Medium Laser,CSB -7200,"219,204,633 ComStar bill"
3028-10-10,Repairs,Repair of Medium Laser,CSB -2400,"219,202,233 ComStar bill"
3028-10-10,Repairs,Repair of LRM 5,CSB -3000,"219,199,233 ComStar bill"
3028-10-10,Repairs,Repair of Jump Jet,CSB -1100,"219,198,133 ComStar bill"
3028-10-10,Repairs,Repair of SRM 6,CSB -3200,"219,194,933 ComStar bill"
3028-10-11,Repairs,Repair of Medium Laser,CSB -1600,"219,193,333 ComStar bill"
3028-10-11,Repairs,Repair of Small Laser,CSB -1125,"219,192,208 ComStar bill"
3028-10-11,Repairs,Repair of Heat Sink,CSB -200,"219,192,008 ComStar bill"
3028-10-11,Repairs,Repair of Medium Laser,CSB -7200,"219,184,808 ComStar bill"
3028-10-11,Repairs,Repair of Medium Laser,CSB -7200,"219,177,608 ComStar bill"
3028-10-11,Repairs,Repair of Medium Laser,CSB -7200,"219,170,408 ComStar bill"
3028-10-11,Repairs,Repair of Lower Arm Actuator,CSB -450,"219,169,958 ComStar bill"
3028-10-11,Repairs,Repair of Upper Arm Actuator,CSB -900,"219,169,058 ComStar bill"
3028-10-11,Repairs,Repair of PPC,CSB -8000,"219,161,058 ComStar bill"
3028-10-11,Repairs,Repair of LRM 10,CSB -10000,"219,151,058 ComStar bill"
3028-10-11,Repairs,Repair of AC/5,CSB -7500,"219,143,558 ComStar bill"
3028-10-11,Repairs,Repair of Jump Jet,CSB -1100,"219,142,458 ComStar bill"
3028-10-11,Repairs,Repair of SRM 2,CSB -600,"219,141,858 ComStar bill"
3028-10-11,Repairs,Repair of Machine Gun,CSB -500,"219,141,358 ComStar bill"
3028-10-12,Repairs,Repair of Upper Arm Actuator,CSB -650,"219,140,708 ComStar bill"
3028-10-12,Repairs,Repair of Heat Sink,CSB -200,"219,140,508 ComStar bill"
3028-10-12,Repairs,Repair of Heat Sink,CSB -200,"219,140,308 ComStar bill"
3028-10-12,Repairs,Repair of Medium Laser,CSB -2400,"219,137,908 ComStar bill"
3028-10-13,Repairs,Repair of Heat Sink,CSB -200,"219,137,708 ComStar bill"
3028-10-13,Repairs,Repair of Medium Laser,CSB -2400,"219,135,308 ComStar bill"
3028-10-13,Unit Purchase(s),Purchased Pegasus Scout Hover Tank,CSB -891161,"218,244,147 ComStar bill"
3028-10-13,Unit Purchase(s),Purchased Hetzer Wheeled Assault Gun,CSB -431600,"217,812,547 ComStar bill"
3028-10-13,Unit Purchase(s),Purchased Saladin Assault Hover Tank (Armor),CSB -866044,"216,946,503 ComStar bill"
3028-10-14,Unit Purchase(s),Purchased Foot Platoon (Laser Marine),CSB -1600,"216,944,903 ComStar bill"
3028-10-14,Unit Purchase(s),Purchased Foot Platoon (Laser Marine),CSB -1600,"216,943,303 ComStar bill"
3028-10-14,Unit Purchase(s),Purchased Foot Platoon (Laser Marine),CSB -1600,"216,941,703 ComStar bill"
3028-10-15,Repairs,Repair of Lower Arm Actuator,CSB -325,"216,941,378 ComStar bill"
3028-10-16,Repairs,Repair of Vehicle Stabiliser,CSB 0,"216,941,378 ComStar bill"
3028-10-16,Repairs,Repair of Vehicle Stabiliser,CSB 0,"216,941,378 ComStar bill"
3028-10-16,Repairs,Repair of Mech Left Torso,CSB -576,"216,940,802 ComStar bill"
3028-10-16,Repairs,Repair of Hand Actuator,CSB -520,"216,940,282 ComStar bill"
3028-10-16,Repairs,Repair of Upper Arm Actuator,CSB -500,"216,939,782 ComStar bill"
3028-10-16,Repairs,Repair of PPC,CSB -12000,"216,927,782 ComStar bill"
3028-10-16,Repairs,Repair of Hand Actuator,CSB -240,"216,927,542 ComStar bill"
3028-10-17,Repairs,Repair of LRM 20,CSB -10000,"216,917,542 ComStar bill"
3028-10-17,Repairs,Repair of Mech Left Torso,CSB -864,"216,916,678 ComStar bill"
3028-10-17,Repairs,Repair of Mech Sensors,CSB -7200,"216,909,478 ComStar bill"
3028-10-17,Repairs,Repair of Lower Arm Actuator,CSB -150,"216,909,328 ComStar bill"
3028-10-18,Repairs,Repair of Mech Head,CSB -4480,"216,904,848 ComStar bill"
3028-10-18,Recruitment,Recruitment of Fateena Kianyandaarwa,CSB -1800,"216,903,048 ComStar bill"
3028-10-21,Recruitment,Recruitment of Rheta Vaccarini,CSB -1800,"216,901,248 ComStar bill"
3028-10-21,Repairs,Repair of Upper Arm Actuator,CSB -550,"216,900,698 ComStar bill"
3028-10-21,Repairs,Repair of Hand Actuator,CSB -440,"216,900,258 ComStar bill"
3028-10-21,Repairs,Repair of Upper Leg Actuator,CSB -825,"216,899,433 ComStar bill"
3028-10-21,Repairs,Repair of Foot Actuator,CSB -660,"216,898,773 ComStar bill"
3028-10-21,Repairs,Repair of Foot Actuator,CSB -432,"216,898,341 ComStar bill"
3028-10-21,Recruitment,Recruitment of Brad Volkers,CSB -1600,"216,896,741 ComStar bill"
3028-10-22,Repairs,Repair of Mech Right Leg,CSB -720,"216,896,021 ComStar bill"
3028-10-22,Repairs,Repair of Standard Gyro,CSB -54000,"216,842,021 ComStar bill"
3028-10-22,Repairs,Repair of Mech Left Leg,CSB -864,"216,841,157 ComStar bill"
3028-10-22,Repairs,Repair of Upper Arm Actuator,CSB -300,"216,840,857 ComStar bill"
3028-10-23,Repairs,Repair of 280 Fusion Engine,CSB -44800,"216,796,057 ComStar bill"
3028-10-24,Repairs,Repair of Lower Arm Actuator,CSB -150,"216,795,907 ComStar bill"
3028-10-29,Repairs,Repair of Standard Gyro,CSB -36000,"216,759,907 ComStar bill"
3028-10-30,Repairs,Repair of Vehicle Front,CSB 0,"216,759,907 ComStar bill"
3028-10-30,Repairs,Repair of Vehicle Left Side,CSB 0,"216,759,907 ComStar bill"
3028-10-30,Repairs,Repair of Vehicle Stabiliser,CSB 0,"216,759,907 ComStar bill"
3028-10-30,Repairs,Repair of Mech Left Torso,CSB -384,"216,759,523 ComStar bill"
3028-10-30,Equipment Sale(s),Sale of 1 Standard Gyro,CSB 45000,"216,804,523 ComStar bill"
3028-10-30,Equipment Sale(s),Sale of 1 Standard Gyro,CSB 45000,"216,849,523 ComStar bill"
3028-10-30,Equipment Sale(s),Sale of 1 Lower Leg Actuator,CSB 80,"216,849,603 ComStar bill"
3028-10-30,Equipment Sale(s),Sale of 1 Mech Sensors,CSB 1000,"216,850,603 ComStar bill"
3028-10-31,Transportation,Jump from New Caledonia to The Edge,CSB -420668,"216,429,935 ComStar bill"
3028-10-31,Repairs,Repair of Vehicle Stabiliser,CSB 0,"216,429,935 ComStar bill"
3028-10-31,Repairs,Repair of Vehicle Left Side,CSB 0,"216,429,935 ComStar bill"
3028-10-31,Repairs,Repair of Vehicle Sensors,CSB 0,"216,429,935 ComStar bill"
3028-11-01,Contract Payments,Monthly payment for Invasion New Caledonia,CSB 8178490,"224,608,425 ComStar bill"
3028-11-01,Maintenance,Monthly Spare Parts,CSB -160180,"224,448,245 ComStar bill"
3028-11-01,Maintenance,Monthly Ammunition,CSB -394698,"224,053,547 ComStar bill"
3028-11-01,Maintenance,Monthly Fuel bill,CSB -1342104,"222,711,443 ComStar bill"
3028-11-01,Salaries,Monthly salaries,CSB -383519,"222,327,924 ComStar bill"
3028-11-02,Repairs,Repair of  ICE [SV] (D) Engine,CSB -9000,"222,318,924 ComStar bill"
3028-11-06,Repairs,Repair of Vehicle Stabiliser,CSB 0,"222,318,924 ComStar bill"
3028-11-07,Repairs,Repair of Vehicle Stabiliser,CSB 0,"222,318,924 ComStar bill"
3028-11-07,Repairs,Repair of LRM 20,CSB -5000,"222,313,924 ComStar bill"
3028-11-07,Battle Loss Compensation,Battle loss compensation (parts) for Thunderbolt TDR-5SS,CSB 4248,"222,318,172 ComStar bill"
3028-11-07,Battle Loss Compensation,Battle loss compensation (parts) for Rifleman RFL-3N,CSB 7912,"222,326,084 ComStar bill"
3028-11-07,Battle Loss Compensation,Battle loss compensation (parts) for Black Knight BL-7-KNT-L,CSB 7930,"222,334,014 ComStar bill"
3028-11-07,Battle Loss Compensation,Battle loss compensation (parts) for Griffin GRF-1S,CSB 30340,"222,364,354 ComStar bill"
3028-11-07,Battle Loss Compensation,Battle loss compensation (parts) for Grasshopper GHR-5H,CSB 1559,"222,365,913 ComStar bill"
3028-11-07,Battle Loss Compensation,Battle loss compensation (parts) for Trebuchet TBT-5S,CSB 515,"222,366,428 ComStar bill"
3028-11-07,Equipment Purchase(s),Purchase of Mech Right Arm,CSB -15600,"222,350,828 ComStar bill"
3028-11-07,Equipment Purchase(s),Purchase of Mech Left Leg,CSB -16800,"222,334,028 ComStar bill"
3028-11-07,Equipment Purchase(s),Purchase of Mech Right Leg,CSB -18000,"222,316,028 ComStar bill"
3028-11-07,Equipment Purchase(s),Purchase of Mech Head,CSB -184400,"222,131,628 ComStar bill"
3028-11-07,Repairs,Repair of Mech Center Torso,CSB -2376,"222,129,252 ComStar bill"
3028-11-07,Repairs,Repair of 275 Fusion Engine,CSB -181500,"221,947,752 ComStar bill"
3028-11-07,Repairs,Repair of Heat Sink,CSB -360,"221,947,392 ComStar bill"
3028-11-07,Repairs,Repair of Heat Sink,CSB -360,"221,947,032 ComStar bill"
3028-11-07,Repairs,Repair of Heat Sink,CSB -280,"221,946,752 ComStar bill"
3028-11-07,Recruitment,Recruitment of Misa Arnold,CSB -4800,"221,941,952 ComStar bill"
3028-11-07,Retirement,To the estate of Seargent Fadi Mu'tasim,CSB -19104252,"202,837,700 ComStar bill"
3028-11-07,Unit Purchase(s),Purchased Stalker STK-3F,CSB -5224678,"197,613,022 ComStar bill"
3028-11-07,Unit Purchase(s),Purchased Spider SDR-5V,CSB -2238405,"195,374,617 ComStar bill"
3028-11-07,Unit Purchase(s),Purchased Warrior Attack Helicopter H-7,CSB -655902,"194,718,715 ComStar bill"
3028-11-07,Recruitment,Recruitment of Vesna Mandigal,CSB -960,"194,717,755 ComStar bill"
3028-11-08,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,717,755 ComStar bill"
3028-11-08,Repairs,Repair of Vehicle Sensors,CSB 0,"194,717,755 ComStar bill"
3028-11-08,Repairs,Repair of Mech Left Torso,CSB -1200,"194,716,555 ComStar bill"
3028-11-08,Repairs,Repair of Mech Right Arm,CSB -1200,"194,715,355 ComStar bill"
3028-11-08,Repairs,Repair of Mech Right Leg,CSB -720,"194,714,635 ComStar bill"
3028-11-08,Repairs,Repair of Motive System,CSB 0,"194,714,635 ComStar bill"
3028-11-08,Repairs,Repair of Vehicle Right Side,CSB 0,"194,714,635 ComStar bill"
3028-11-08,Equipment Purchase(s),Purchase of Turret,CSB -15000,"194,699,635 ComStar bill"
3028-11-08,Equipment Purchase(s),Purchase of Turret,CSB -15000,"194,684,635 ComStar bill"
3028-11-08,Equipment Purchase(s),Purchase of Turret,CSB -15000,"194,669,635 ComStar bill"
3028-11-08,Equipment Purchase(s),Purchase of Turret,CSB -15000,"194,654,635 ComStar bill"
3028-11-08,Repairs,Repair of Mech Right Torso,CSB -3240,"194,651,395 ComStar bill"
3028-11-08,Repairs,Repair of Mech Left Torso,CSB -3240,"194,648,155 ComStar bill"
3028-11-08,Repairs,Repair of Mech Left Arm,CSB -2520,"194,645,635 ComStar bill"
3028-11-08,Repairs,Repair of Heat Sink,CSB -360,"194,645,275 ComStar bill"
3028-11-08,Repairs,Repair of Heat Sink,CSB -360,"194,644,915 ComStar bill"
3028-11-08,Repairs,Repair of Large Laser,CSB -18000,"194,626,915 ComStar bill"
3028-11-09,Repairs,Repair of Medium Laser,CSB -7200,"194,619,715 ComStar bill"
3028-11-09,Repairs,Repair of Mech Head,CSB -3240,"194,616,475 ComStar bill"
3028-11-09,Repairs,Repair of Small Laser,CSB -1575,"194,614,900 ComStar bill"
3028-11-09,Recruitment,Recruitment of Keith Filareta,CSB -1600,"194,613,300 ComStar bill"
3028-11-09,Recruitment,Recruitment of Leni Tunui,CSB -1800,"194,611,500 ComStar bill"
3028-11-09,Recruitment,Recruitment of Keyla Baltayan,CSB -600,"194,610,900 ComStar bill"
3028-11-09,Recruitment,Recruitment of Zaitoona Kairu,CSB -600,"194,610,300 ComStar bill"
3028-11-09,Repairs,Repair of Mech Center Torso,CSB -3240,"194,607,060 ComStar bill"
3028-11-09,Repairs,Repair of Medium Laser,CSB -7200,"194,599,860 ComStar bill"
3028-11-10,Repairs,Repair of Motive System,CSB 0,"194,599,860 ComStar bill"
3028-11-10,Recruitment,Recruitment of Bohumir Zeug,CSB -1080,"194,598,780 ComStar bill"
3028-11-10,Recruitment,Recruitment of Soma Ghilzai,CSB -1080,"194,597,700 ComStar bill"
3028-11-10,Recruitment,Recruitment of Jennifer Taliadoros,CSB -1800,"194,595,900 ComStar bill"
3028-11-10,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,595,900 ComStar bill"
3028-11-11,Recruitment,Recruitment of Clara Vásquez,CSB -2880,"194,593,020 ComStar bill"
3028-11-11,Recruitment,Recruitment of Ma-ji Montgomery,CSB -3000,"194,590,020 ComStar bill"
3028-11-11,Repairs,Repair of Upper Arm Actuator,CSB -1170,"194,588,850 ComStar bill"
3028-11-11,Repairs,Repair of Hand Actuator,CSB -936,"194,587,914 ComStar bill"
3028-11-12,Repairs,Repair of Mech Right Torso,CSB -2184,"194,585,730 ComStar bill"
3028-11-12,Repairs,Repair of Lower Arm Actuator,CSB -455,"194,585,275 ComStar bill"
3028-11-12,Recruitment,Recruitment of Hide Begley,CSB -1800,"194,583,475 ComStar bill"
3028-11-12,Recruitment,Recruitment of Heather Rodríguez,CSB -1800,"194,581,675 ComStar bill"
3028-11-12,Recruitment,Recruitment of Sumitomo Chinnappan,CSB -1800,"194,579,875 ComStar bill"
3028-11-13,Equipment Purchase(s),Purchase of Rotor,CSB -84000,"194,495,875 ComStar bill"
3028-11-14,Repairs,Repair of Vehicle Front,CSB 0,"194,495,875 ComStar bill"
3028-11-14,Equipment Purchase(s),Purchase of Rotor,CSB -84000,"194,411,875 ComStar bill"
3028-11-14,Recruitment,Recruitment of Mason Loder,CSB -1800,"194,410,075 ComStar bill"
3028-11-14,Recruitment,Recruitment of Corianne Renzenbrink,CSB -1600,"194,408,475 ComStar bill"
3028-11-14,Recruitment,Recruitment of Migen Mar,CSB -3000,"194,405,475 ComStar bill"
3028-11-15,Repairs,Repair of LRM 20,CSB -5000,"194,400,475 ComStar bill"
3028-11-15,Repairs,Repair of Vehicle Left Side,CSB 0,"194,400,475 ComStar bill"
3028-11-15,Repairs,Repair of Jump Jet,CSB -2520,"194,397,955 ComStar bill"
3028-11-15,Repairs,Repair of Jump Jet,CSB -2520,"194,395,435 ComStar bill"
3028-11-16,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,395,435 ComStar bill"
3028-11-16,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,395,435 ComStar bill"
3028-11-16,Recruitment,Recruitment of Erin Erim,CSB -1080,"194,394,355 ComStar bill"
3028-11-16,Recruitment,Recruitment of Jelena Yamamoto,CSB -1080,"194,393,275 ComStar bill"
3028-11-16,Recruitment,Recruitment of Perlita Vagharshian,CSB -1800,"194,391,475 ComStar bill"
3028-11-16,Recruitment,Recruitment of Shawna Kaikeapona,CSB -1800,"194,389,675 ComStar bill"
3028-11-17,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,389,675 ComStar bill"
3028-11-17,Repairs,Repair of Vehicle Left Side,CSB 0,"194,389,675 ComStar bill"
3028-11-17,Repairs,Repair of Vehicle Sensors,CSB 0,"194,389,675 ComStar bill"
3028-11-17,Recruitment,Recruitment of Nilüfer Cisouw,CSB -1080,"194,388,595 ComStar bill"
3028-11-17,Recruitment,Recruitment of Binta Mudada,CSB -2880,"194,385,715 ComStar bill"
3028-11-18,Recruitment,Recruitment of Palladiya Djojohadiksumo,CSB -2880,"194,382,835 ComStar bill"
3028-11-18,Recruitment,Recruitment of Laura Hemery,CSB -1800,"194,381,035 ComStar bill"
3028-11-18,Recruitment,Recruitment of Mai-Sie Sen,CSB -1080,"194,379,955 ComStar bill"
3028-11-19,Repairs,Repair of Standard Cockpit,CSB -36000,"194,343,955 ComStar bill"
3028-11-19,Recruitment,Recruitment of Warner Sleire,CSB -1800,"194,342,155 ComStar bill"
3028-11-20,Recruitment,Recruitment of Everton Hayhurst,CSB -1800,"194,340,355 ComStar bill"
3028-11-20,Recruitment,Recruitment of Trevor Zimmermann,CSB -1080,"194,339,275 ComStar bill"
3028-11-20,Repairs,Repair of Vehicle Rear,CSB 0,"194,339,275 ComStar bill"
3028-11-20,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,339,275 ComStar bill"
3028-11-20,Repairs,Repair of Mech Center Torso,CSB -576,"194,338,699 ComStar bill"
3028-11-21,Repairs,Repair of Vehicle Right Side,CSB 0,"194,338,699 ComStar bill"
3028-11-21,Repairs,Repair of Vehicle Right Side,CSB 0,"194,338,699 ComStar bill"
3028-11-21,Repairs,Repair of Vehicle Right Side,CSB 0,"194,338,699 ComStar bill"
3028-11-21,Repairs,Repair of Vehicle Left Side,CSB 0,"194,338,699 ComStar bill"
3028-11-22,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,338,699 ComStar bill"
3028-11-22,Repairs,Repair of Vehicle Right Side,CSB 0,"194,338,699 ComStar bill"
3028-11-22,Repairs,Repair of Mech Left Leg,CSB -384,"194,338,315 ComStar bill"
3028-11-22,Repairs,Repair of SRM 6,CSB -4800,"194,333,515 ComStar bill"
3028-11-22,Repairs,Repair of Vehicle Stabiliser,CSB 0,"194,333,515 ComStar bill"
