Date,Type,Description,Amount,RunningTotal
3031-03-31,Maintenance,Maintenance for Stingray F-90,CSB -1300,"140,714,180 C-Bill"
3031-03-31,Maintenance,Maintenance for LRM Carrier,CSB -114,"140,714,066 C-Bill"
3031-03-31,Maintenance,Maintenance for Shadow Hawk SHD-2K,CSB -1020,"140,713,046 C-Bill"
3031-03-31,Maintenance,Maintenance for Javelin JVN-10N,CSB -535,"140,712,511 C-Bill"
3031-03-31,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -45,"140,712,466 C-Bill"
3031-03-31,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -40,"140,712,426 C-Bill"
3031-03-31,Maintenance,Maintenance for LRM Carrier #2,CSB -107,"140,712,319 C-Bill"
3031-03-31,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -246,"140,712,073 C-Bill"
3031-03-31,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"140,712,069 C-Bill"
3031-03-31,Maintenance,Maintenance for Sherpa Armored Truck,CSB -9,"140,712,060 C-Bill"
3031-03-31,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"140,712,050 C-Bill"
3031-03-31,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"140,712,038 C-Bill"
3031-03-31,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -12,"140,712,026 C-Bill"
3031-03-31,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"140,711,935 C-Bill"
3031-03-31,Maintenance,Maintenance for Gazelle (2531),CSB -79620,"140,632,315 C-Bill"
3031-03-31,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"140,632,315 C-Bill"
3031-03-31,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"140,632,315 C-Bill"
3031-03-31,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"140,632,315 C-Bill"
3031-03-31,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"140,632,315 C-Bill"
3031-03-31,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -171,"140,632,144 C-Bill"
3031-03-31,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -140,"140,632,004 C-Bill"
3031-03-31,Maintenance,Maintenance for Schrek (Large Laser),CSB -223,"140,631,781 C-Bill"
3031-03-31,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -224,"140,631,557 C-Bill"
3031-04-01,Reinvestment,"Transfer from Hoang ""Roller"" Doan",CSB 200,"140,631,757 C-Bill"
3031-04-01,Contract Payments,Monthly payment for Andurien Crissis - Invasion of Primus,CSB 27543999,"168,175,756 C-Bill"
3031-04-01,Maintenance,Monthly Spare Parts,CSB -195162,"167,980,594 C-Bill"
3031-04-01,Maintenance,Monthly Ammunition,CSB -708502,"167,272,092 C-Bill"
3031-04-01,Maintenance,Monthly Fuel bill,CSB -1815320,"165,456,772 C-Bill"
3031-04-01,Salaries,Monthly salaries,CSB -771748,"164,685,024 C-Bill"
3031-04-01,Overhead,Monthly overhead,CSB -38587,"164,646,437 C-Bill"
3031-04-03,Maintenance,Maintenance for Crab CRB-20,CSB -971,"164,645,466 C-Bill"
3031-04-04,Maintenance,Maintenance for Lightning LTN-G15,CSB -825,"164,644,641 C-Bill"
3031-04-07,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"164,644,112 C-Bill"
3031-04-07,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"164,643,310 C-Bill"
3031-04-07,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"164,641,721 C-Bill"
3031-04-07,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"164,639,934 C-Bill"
3031-04-07,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"164,639,097 C-Bill"
3031-04-07,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"164,638,985 C-Bill"
3031-04-07,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"164,638,871 C-Bill"
3031-04-07,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"164,638,868 C-Bill"
3031-04-07,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"164,531,125 C-Bill"
3031-04-07,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"164,531,103 C-Bill"
3031-04-07,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"164,531,078 C-Bill"
3031-04-07,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"164,530,941 C-Bill"
3031-04-07,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"164,530,804 C-Bill"
3031-04-07,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"164,530,667 C-Bill"
3031-04-07,Maintenance,Maintenance for Union (2708),CSB -131924,"164,398,743 C-Bill"
3031-04-07,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -109665,"164,289,078 C-Bill"
3031-04-07,Maintenance,Maintenance for Cicada CDA-3C,CSB -818,"164,288,260 C-Bill"
3031-04-07,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"164,287,267 C-Bill"
3031-04-07,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -87,"164,287,180 C-Bill"
3031-04-07,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"164,287,134 C-Bill"
3031-04-07,Maintenance,Maintenance for Manticore Heavy Tank,CSB -143,"164,286,991 C-Bill"
3031-04-07,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"164,286,804 C-Bill"
3031-04-07,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"164,286,760 C-Bill"
3031-04-07,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"164,286,640 C-Bill"
3031-04-07,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"164,286,639 C-Bill"
3031-04-07,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -1,"164,286,638 C-Bill"
3031-04-07,Maintenance,Maintenance for Stalker STK-3F,CSB -1826,"164,284,812 C-Bill"
3031-04-07,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"164,284,179 C-Bill"
3031-04-07,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -46,"164,284,133 C-Bill"
3031-04-07,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"164,284,032 C-Bill"
3031-04-07,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"164,283,944 C-Bill"
3031-04-07,Maintenance,Maintenance for Stingray F-90,CSB -1300,"164,282,644 C-Bill"
3031-04-07,Maintenance,Maintenance for LRM Carrier,CSB -114,"164,282,530 C-Bill"
3031-04-07,Maintenance,Maintenance for Javelin JVN-10N,CSB -535,"164,281,995 C-Bill"
3031-04-07,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"164,281,947 C-Bill"
3031-04-07,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -40,"164,281,907 C-Bill"
3031-04-07,Maintenance,Maintenance for LRM Carrier #2,CSB -107,"164,281,800 C-Bill"
3031-04-07,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -246,"164,281,554 C-Bill"
3031-04-07,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"164,281,550 C-Bill"
3031-04-07,Maintenance,Maintenance for Sherpa Armored Truck,CSB -9,"164,281,541 C-Bill"
3031-04-07,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"164,281,531 C-Bill"
3031-04-07,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"164,281,519 C-Bill"
3031-04-07,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -12,"164,281,507 C-Bill"
3031-04-07,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"164,281,416 C-Bill"
3031-04-07,Maintenance,Maintenance for Gazelle (2531),CSB -79738,"164,201,678 C-Bill"
3031-04-07,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"164,201,678 C-Bill"
3031-04-07,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"164,201,678 C-Bill"
3031-04-07,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"164,201,678 C-Bill"
3031-04-07,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"164,201,678 C-Bill"
3031-04-07,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -180,"164,201,498 C-Bill"
3031-04-07,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -140,"164,201,358 C-Bill"
3031-04-07,Maintenance,Maintenance for Schrek (Large Laser),CSB -226,"164,201,132 C-Bill"
3031-04-07,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -256,"164,200,876 C-Bill"
3031-04-10,Maintenance,Maintenance for Crab CRB-20,CSB -971,"164,199,905 C-Bill"
3031-04-11,Maintenance,Maintenance for Lightning LTN-G15,CSB -844,"164,199,061 C-Bill"
3031-04-14,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"164,198,532 C-Bill"
3031-04-14,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"164,197,730 C-Bill"
3031-04-14,Maintenance,Maintenance for Griffin GRF-1S,CSB -1098,"164,196,632 C-Bill"
3031-04-14,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"164,195,043 C-Bill"
3031-04-14,Maintenance,Maintenance for Grasshopper GHR-5H,CSB -1411,"164,193,632 C-Bill"
3031-04-14,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"164,191,845 C-Bill"
3031-04-14,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"164,191,008 C-Bill"
3031-04-14,Maintenance,Maintenance for Thunderbolt TDR-5SS,CSB -1314,"164,189,694 C-Bill"
3031-04-14,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"164,189,582 C-Bill"
3031-04-14,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"164,189,468 C-Bill"
3031-04-14,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"164,189,465 C-Bill"
3031-04-14,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"164,081,722 C-Bill"
3031-04-14,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"164,081,700 C-Bill"
3031-04-14,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"164,081,675 C-Bill"
3031-04-14,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"164,081,538 C-Bill"
3031-04-14,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"164,081,401 C-Bill"
3031-04-14,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"164,081,264 C-Bill"
3031-04-14,Maintenance,Maintenance for Union (2708),CSB -131655,"163,949,609 C-Bill"
3031-04-14,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -109380,"163,840,229 C-Bill"
3031-04-14,Maintenance,Maintenance for Thunderbolt TDR-5SS #2,CSB -1270,"163,838,959 C-Bill"
3031-04-14,Maintenance,Maintenance for Cicada CDA-3C,CSB -818,"163,838,141 C-Bill"
3031-04-14,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"163,837,148 C-Bill"
3031-04-14,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -87,"163,837,061 C-Bill"
3031-04-14,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"163,837,015 C-Bill"
3031-04-14,Maintenance,Maintenance for Manticore Heavy Tank,CSB -145,"163,836,870 C-Bill"
3031-04-14,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"163,836,683 C-Bill"
3031-04-14,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"163,836,639 C-Bill"
3031-04-14,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"163,836,519 C-Bill"
3031-04-14,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"163,836,518 C-Bill"
3031-04-14,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -1,"163,836,517 C-Bill"
3031-04-14,Maintenance,Maintenance for Stalker STK-3F,CSB -1826,"163,834,691 C-Bill"
3031-04-14,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"163,834,058 C-Bill"
3031-04-14,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"163,834,010 C-Bill"
3031-04-14,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"163,833,909 C-Bill"
3031-04-14,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"163,833,821 C-Bill"
3031-04-14,Maintenance,Maintenance for Stingray F-90,CSB -1300,"163,832,521 C-Bill"
3031-04-14,Maintenance,Maintenance for LRM Carrier,CSB -114,"163,832,407 C-Bill"
3031-04-14,Maintenance,Maintenance for Shadow Hawk SHD-2K,CSB -1021,"163,831,386 C-Bill"
3031-04-14,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"163,830,850 C-Bill"
3031-04-14,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"163,830,802 C-Bill"
3031-04-14,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -40,"163,830,762 C-Bill"
3031-04-14,Maintenance,Maintenance for LRM Carrier #2,CSB -107,"163,830,655 C-Bill"
3031-04-14,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -247,"163,830,408 C-Bill"
3031-04-14,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"163,830,404 C-Bill"
3031-04-14,Maintenance,Maintenance for Sherpa Armored Truck,CSB -9,"163,830,395 C-Bill"
3031-04-14,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"163,830,385 C-Bill"
3031-04-14,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"163,830,373 C-Bill"
3031-04-14,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -10,"163,830,363 C-Bill"
3031-04-14,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"163,830,272 C-Bill"
3031-04-14,Maintenance,Maintenance for Gazelle (2531),CSB -79871,"163,750,401 C-Bill"
3031-04-14,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"163,750,401 C-Bill"
3031-04-14,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"163,750,401 C-Bill"
3031-04-14,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"163,750,401 C-Bill"
3031-04-14,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"163,750,401 C-Bill"
3031-04-14,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -181,"163,750,220 C-Bill"
3031-04-14,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -141,"163,750,079 C-Bill"
3031-04-14,Maintenance,Maintenance for Schrek (Large Laser),CSB -229,"163,749,850 C-Bill"
3031-04-14,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -259,"163,749,591 C-Bill"
3031-04-17,Maintenance,Maintenance for Crab CRB-20,CSB -971,"163,748,620 C-Bill"
3031-04-18,Maintenance,Maintenance for Lightning LTN-G15,CSB -851,"163,747,769 C-Bill"
3031-04-21,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"163,747,240 C-Bill"
3031-04-21,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"163,746,438 C-Bill"
3031-04-21,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"163,744,849 C-Bill"
3031-04-21,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"163,743,062 C-Bill"
3031-04-21,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"163,742,225 C-Bill"
3031-04-21,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"163,742,113 C-Bill"
3031-04-21,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"163,741,999 C-Bill"
3031-04-21,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"163,741,996 C-Bill"
3031-04-21,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"163,634,253 C-Bill"
3031-04-21,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"163,634,231 C-Bill"
3031-04-21,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"163,634,206 C-Bill"
3031-04-21,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"163,634,069 C-Bill"
3031-04-21,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"163,633,932 C-Bill"
3031-04-21,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"163,633,795 C-Bill"
3031-04-21,Maintenance,Maintenance for Union (2708),CSB -131655,"163,502,140 C-Bill"
3031-04-21,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -109172,"163,392,968 C-Bill"
3031-04-21,Maintenance,Maintenance for Cicada CDA-3C,CSB -819,"163,392,149 C-Bill"
3031-04-21,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"163,391,156 C-Bill"
3031-04-21,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -87,"163,391,069 C-Bill"
3031-04-21,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"163,391,023 C-Bill"
3031-04-21,Maintenance,Maintenance for Manticore Heavy Tank,CSB -145,"163,390,878 C-Bill"
3031-04-21,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"163,390,691 C-Bill"
3031-04-21,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"163,390,647 C-Bill"
3031-04-21,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"163,390,527 C-Bill"
3031-04-21,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"163,390,526 C-Bill"
3031-04-21,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -1,"163,390,525 C-Bill"
3031-04-21,Maintenance,Maintenance for Stalker STK-3F,CSB -1833,"163,388,692 C-Bill"
3031-04-21,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"163,388,059 C-Bill"
3031-04-21,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"163,388,011 C-Bill"
3031-04-21,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"163,387,910 C-Bill"
3031-04-21,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"163,387,822 C-Bill"
3031-04-21,Maintenance,Maintenance for Stingray F-90,CSB -1300,"163,386,522 C-Bill"
3031-04-21,Maintenance,Maintenance for LRM Carrier,CSB -114,"163,386,408 C-Bill"
3031-04-21,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"163,385,872 C-Bill"
3031-04-21,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"163,385,824 C-Bill"
3031-04-21,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -39,"163,385,785 C-Bill"
3031-04-21,Maintenance,Maintenance for LRM Carrier #2,CSB -107,"163,385,678 C-Bill"
3031-04-21,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -247,"163,385,431 C-Bill"
3031-04-21,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"163,385,427 C-Bill"
3031-04-21,Maintenance,Maintenance for Sherpa Armored Truck,CSB -9,"163,385,418 C-Bill"
3031-04-21,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"163,385,408 C-Bill"
3031-04-21,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"163,385,396 C-Bill"
3031-04-21,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -10,"163,385,386 C-Bill"
3031-04-21,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"163,385,295 C-Bill"
3031-04-21,Maintenance,Maintenance for Gazelle (2531),CSB -78690,"163,306,605 C-Bill"
3031-04-21,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"163,306,605 C-Bill"
3031-04-21,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"163,306,605 C-Bill"
3031-04-21,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"163,306,605 C-Bill"
3031-04-21,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #4,CSB 0,"163,306,605 C-Bill"
3031-04-21,Maintenance,Maintenance for Behemoth Heavy Tank (Laser),CSB -183,"163,306,422 C-Bill"
3031-04-21,Maintenance,Maintenance for Behemoth Heavy Tank (Medium Laser Carrier),CSB -141,"163,306,281 C-Bill"
3031-04-21,Maintenance,Maintenance for Schrek (Large Laser),CSB -229,"163,306,052 C-Bill"
3031-04-21,Maintenance,Maintenance for Schrek (Large Laser) #2,CSB -259,"163,305,793 C-Bill"
3031-04-24,Maintenance,Maintenance for Crab CRB-20,CSB -971,"163,304,822 C-Bill"
3031-04-24,Recruitment,Recruitment of Eamonn O'Malone,CSB -900,"163,303,922 C-Bill"
3031-04-24,Recruitment,Recruitment of Dave bin Asadel,CSB -900,"163,303,022 C-Bill"
3031-04-24,Recruitment,Recruitment of Maricella Huynh,CSB -540,"163,302,482 C-Bill"
3031-04-24,Recruitment,Recruitment of Mayyaada bin Tahir,CSB -900,"163,301,582 C-Bill"
3031-04-24,Recruitment,Recruitment of Raoghnailt Wade,CSB -900,"163,300,682 C-Bill"
3031-04-25,Maintenance,Maintenance for Lightning LTN-G15,CSB -853,"163,299,829 C-Bill"
3031-04-28,Maintenance,Maintenance for Javelin JVN-10F 'Fire Javelin',CSB -529,"163,299,300 C-Bill"
3031-04-28,Maintenance,Maintenance for Hunchback HBK-4P,CSB -802,"163,298,498 C-Bill"
3031-04-28,Maintenance,Maintenance for Griffin GRF-1S,CSB -1098,"163,297,400 C-Bill"
3031-04-28,Maintenance,Maintenance for Black Knight BL-7-KNT-L,CSB -1589,"163,295,811 C-Bill"
3031-04-28,Maintenance,Maintenance for Grasshopper GHR-5H,CSB -1412,"163,294,399 C-Bill"
3031-04-28,Maintenance,Maintenance for Stalker STK-4N,CSB -1787,"163,292,612 C-Bill"
3031-04-28,Maintenance,Maintenance for Hunchback HBK-4P #2,CSB -837,"163,291,775 C-Bill"
3031-04-28,Maintenance,Maintenance for Strike Falcon Attack VTOL,CSB -112,"163,291,663 C-Bill"
3031-04-28,Maintenance,Maintenance for Strike Falcon Attack VTOL #2,CSB -114,"163,291,549 C-Bill"
3031-04-28,Maintenance,Maintenance for MASH Truck (ICE),CSB -3,"163,291,546 C-Bill"
3031-04-28,Maintenance,Maintenance for Leopard (Black Swan Mk III) - The Black Swan,CSB -107743,"163,183,803 C-Bill"
3031-04-28,Maintenance,Maintenance for Heavy BattleMech Recovery Vehicle,CSB -22,"163,183,781 C-Bill"
3031-04-28,Maintenance,Maintenance for Boomerang Spotter Plane,CSB -25,"163,183,756 C-Bill"
3031-04-28,Maintenance,Maintenance for Partisan Heavy Tank,CSB -137,"163,183,619 C-Bill"
3031-04-28,Maintenance,Maintenance for Partisan Heavy Tank #2,CSB -137,"163,183,482 C-Bill"
3031-04-28,Maintenance,Maintenance for Partisan Heavy Tank #3,CSB -137,"163,183,345 C-Bill"
3031-04-28,Maintenance,Maintenance for Union (2708),CSB -131688,"163,051,657 C-Bill"
3031-04-28,Maintenance,Maintenance for Gazelle (Heavy Vehicle) Mk II,CSB -108203,"162,943,454 C-Bill"
3031-04-28,Maintenance,Maintenance for Cicada CDA-3C,CSB -819,"162,942,635 C-Bill"
3031-04-28,Maintenance,Maintenance for Trebuchet TBT-5S,CSB -993,"162,941,642 C-Bill"
3031-04-28,Maintenance,Maintenance for Maxim Heavy Hover Transport,CSB -87,"162,941,555 C-Bill"
3031-04-28,Maintenance,Maintenance for Pegasus Scout Hover Tank,CSB -46,"162,941,509 C-Bill"
3031-04-28,Maintenance,Maintenance for Manticore Heavy Tank,CSB -153,"162,941,356 C-Bill"
3031-04-28,Maintenance,Maintenance for Partisan Heavy Tank (LRM),CSB -187,"162,941,169 C-Bill"
3031-04-28,Maintenance,Maintenance for Warrior Attack Helicopter H-7A,CSB -44,"162,941,125 C-Bill"
3031-04-28,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25,CSB -120,"162,941,005 C-Bill"
3031-04-28,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Ammunition Carriage),CSB -1,"162,941,004 C-Bill"
3031-04-28,Maintenance,Maintenance for Mobile Long Tom Artillery LT-MOB-25 (Support Carriage),CSB -2,"162,941,002 C-Bill"
3031-04-28,Maintenance,Maintenance for Stalker STK-3F,CSB -1835,"162,939,167 C-Bill"
3031-04-28,Maintenance,Maintenance for Spider SDR-5V,CSB -633,"162,938,534 C-Bill"
3031-04-28,Maintenance,Maintenance for Warrior Attack Helicopter H-7,CSB -48,"162,938,486 C-Bill"
3031-04-28,Maintenance,Maintenance for Maxim Heavy Hover Transport (SRM4),CSB -101,"162,938,385 C-Bill"
3031-04-28,Maintenance,Maintenance for Maxim Heavy Hover Transport #2,CSB -88,"162,938,297 C-Bill"
3031-04-28,Maintenance,Maintenance for Stingray F-90,CSB -1300,"162,936,997 C-Bill"
3031-04-28,Maintenance,Maintenance for LRM Carrier,CSB -114,"162,936,883 C-Bill"
3031-04-28,Maintenance,Maintenance for Shadow Hawk SHD-2K,CSB -1034,"162,935,849 C-Bill"
3031-04-28,Maintenance,Maintenance for Javelin JVN-10N,CSB -536,"162,935,313 C-Bill"
3031-04-28,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #2,CSB -48,"162,935,265 C-Bill"
3031-04-28,Maintenance,Maintenance for Warrior Attack Helicopter H-7 #3,CSB -39,"162,935,226 C-Bill"
3031-04-28,Maintenance,Maintenance for LRM Carrier #2,CSB -107,"162,935,119 C-Bill"
3031-04-28,Maintenance,Maintenance for Ontos Heavy Tank (LRM),CSB -248,"162,934,871 C-Bill"
3031-04-28,Maintenance,Maintenance for Mobile Headquarters (ICE),CSB -4,"162,934,867 C-Bill"
3031-04-28,Maintenance,Maintenance for Sherpa Armored Truck,CSB -9,"162,934,858 C-Bill"
3031-04-28,Maintenance,Maintenance for Sherpa Armored Truck #2,CSB -10,"162,934,848 C-Bill"
3031-04-28,Maintenance,Maintenance for Sherpa Armored Truck #3,CSB -12,"162,934,836 C-Bill"
3031-04-28,Maintenance,Maintenance for Sherpa Armored Truck #4,CSB -10,"162,934,826 C-Bill"
3031-04-28,Maintenance,Maintenance for Maxim Heavy Hover Transport #3,CSB -91,"162,934,735 C-Bill"
3031-04-28,Maintenance,Maintenance for Gazelle (2531),CSB -78353,"162,856,382 C-Bill"
3031-04-28,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled),CSB 0,"162,856,382 C-Bill"
3031-04-28,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #2,CSB 0,"162,856,382 C-Bill"
3031-04-28,Maintenance,Maintenance for Armored Personnel Carrier (Wheeled) #3,CSB 0,"162,856,382 C-Bill"
